SMILES,96-Plate,96-Well,16h Raw R1,16h Raw R2
O=C1C=CC2=CC3=C(O[C@H](C(C)(O[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)C)[C@@H]3O)C=C2O1,12-3,H03,0.962,0.967
CC1(C)CC[C@]2(CO)[C@@H](O)C[C@]3(C)C(=C2C1)C=C[C@@]1([H])[C@@]3(C)CC[C@]2([H])[C@]1(C)CC[C@H](O[C@@H]1O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@H](O)[C@H]1O)[C@@]2(C)CO,12-3,H04,0.969,0.979
O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](O[C@H]2CC[C@]3(C)[C@@]4([H])C[C@@H](O)[C@]5([H])[C@@H]([C@](C)(O)CCC=C(C)C)CC[C@@]5(C)[C@]4(C)CCC3C2(C)C)[C@@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,12-3,H05,0.982,0.981
C[C@@]12[C@@]([H])([C@H](C)CCC(O[Na])=O)CC[C@@]1([H])[C@]1([H])CC[C@@]3([H])[C@](C)(CC[C@@H](O)C3)[C@@]1([H])C[C@@H]2O,12-3,H06,1.166,1.217
C[C@@]12[C@]([H])(CC[C@@]3([H])[C@]14CO[C@@]1([C@]3([H])[C@](O)(C)C[C@H](C=C(C)C)O1)C4)[C@]1(C)[C@@]([H])(CC2)C(C)(C)[C@@H](O[C@]2([H])OC[C@H](O)[C@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@]3([H])OC[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O[C@]2([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)CC1,12-3,H07,0.968,0.971
C[C@@]12[C@@]3([H])[C@H](C)[C@]4(O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC=C3[C@](C)(CC[C@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)C3)[C@@]1([H])CC2)CC[C@@H](C)CO4,12-3,H08,0.932,0.948
C[C@]12[C@@]([H])([C@@]3(C)CC[C@H](O[C@]4([H])OC[C@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@H](O)[C@H]4O[C@]4([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@](C)(CO)[C@]3([H])CC1)CC=C1[C@@]2(C)CC[C@]2(C(O)=O)[C@@]1([H])CC(C)(C)CC2,12-3,H09,0.994,0.986
OC1=CC(O)=C2C(=C1CC=C(C)C)OC(C1=CC=C(O)C=C1)=C(O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C2=O,12-3,H10,0.904,0.939
C[C@]12[C@@]3(C)[C@]([H])([C@H](O)C[C@]1([H])[C@]1(C)[C@@]([H])(CC2)C(C)(C)[C@@H](O[C@]2([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)CC1)[C@@H](/C(C)=C/CC=C(C)C)CC3,12-3,H11,1.174,1.187
OC[C@@]12C(=CC[C@]3([H])[C@@]4(C)C[C@H](O)[C@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@@](C)(C(O)=O)[C@]4([H])CC[C@@]13C)[C@@]1([H])[C@@](C(O[C@@H]3O[C@H](C)[C@H](OC(/C=C/C4=CC=C(OC)C=C4)=O)[C@H](O[C@]4([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H]3O[C@]3([H])O[C@@H](C)[C@H](O[C@]4([H])OC[C@@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O5)[C@H](O)[C@H]4O)[C@@H](O)[C@H]3O)=O)(CC2)CCC(C)(C)C1,12-4,A02,1.016,1.025
COC1=CC=C([C@H]2OC[C@]3([H])[C@@H](C4=CC=C(OC)C(OC)=C4)OC[C@]23[H])C=C1OC,12-4,A03,1.015,1.006
O=C1C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)=C(C2=CC(O)=C(O)C=C2)OC2=CC(O)=CC(O)=C12,12-4,A04,0.985,0.994
O=C1C2=C(OC3=C1C(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)=CC=C3O)C=C(OC)C=C2O,12-4,A05,1.018,1.014
O=C1C(O[C@H]2[C@H](O[C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O3)[C@H](O)[C@@H](O)[C@H](C)O2)=C(C2=CC=C(OC)C=C2)OC2=C(CC=C(C)C)C(O)=CC(O)=C12,12-4,A06,1.045,1.016
[H][C@]1(O[C@@H]2[C@H](C)O[C@@]([H])(O[C@@H]3[C@H](C)O[C@@]([H])(O[C@H]4C[C@](O)(CC)[C@H](C(=O)OC)C5=CC6=C(C(=O)C7=C(O)C=CC=C7C6=O)C(O)=C45)C[C@@H]3N(C)C)C[C@@H]2O)CCC(=O)[C@H](C)O1,12-4,A07,0.049,0.048
CC(O[C@]12C[C@H](C)[C@H](OC(CC3=CC=CC=C3)=O)[C@]1([H])[C@H](OC(C)=O)[C@@]1(CC[C@H]3[C@@H](/C=C(/C)C2=O)C3(C)C)CO1)=O,12-4,A08,1.043,1.017
O=C(OC)C1=CC(OC)=C(OC)C(OC)=C1,12-4,A09,1.019,0.999
[H][C@@]12C[C@@]3([H])C45C6N(CC)C[C@](COC(=O)C7=C(N8C(=O)C[C@H](C)C8=O)C=CC=C7)(CC[C@@H]4OC)[C@@]5([H])[C@H](OC)C6(O)[C@@](O)(C[C@@H]1OC)[C@@]3([H])[C@H]2OC,12-4,A10,1.031,1.017
O[C@@H]1[C@](CO[C@]2(CO[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)(O[C@@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)O[C@H](CO)[C@H]1O,12-4,A11,1.058,1.043
CC(O[C@]12[C@]3([H])[C@@](C)([C@@H](O)C[C@@]1([H])OC2)C(=O)[C@H](O)C1=C(C)[C@@H](OC([C@H](O)[C@H](C2=CC=CC=C2)NC(C2=CC=CC=C2)=O)=O)C[C@@](O)([C@H]3OC(C2=CC=CC=C2)=O)C1(C)C)=O,12-4,B02,1.086,1.079
CC1(C)C2=CC[C@@]3([H])[C@]4(C)C[C@@H](O)[C@]([H])([C@@]5(C)OC(C(C)C)=CC5=O)[C@@]4(C)CC(=O)[C@@]3(C)[C@]2([H])CC[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O2)[C@@H](O)[C@H](O)CO1,12-4,B03,1.052,1.035
O=C1C[C@@H](C2=CC=CC=C2)OC2=CC(OC)=CC(O)=C12,12-4,B04,1.077,1.052
O=C[C@@H]([C@@H]([C@H]([C@H](C)O)O)O)O,12-4,B05,0.985,0.988
O=C(O)CNC(CC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)=O,12-4,B06,0.987,0.989
O=C1C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)COC(/C=C/C3=CC=C(O)C=C3)=O)=C(C4=CC=C(O)C=C4)OC5=CC(O)=CC(O)=C51.[E],12-4,B07,1.086,1.063
C[C@@]1(CO)[C@@H](O)[C@@H](O)C[C@]2(C)[C@@]3([H])CC=C4[C@]5([H])C[C@@](C)(C(OC)=O)CC[C@]5(C(O)=O)CC[C@@]4(C)[C@]3(C)CC[C@@]12[H],12-4,B08,1.141,1.182
CC1(C)C(=O)CC[C@]2(C)C3=C([C@]4(C)[C@@H](O)C[C@H]([C@H](C)CC(C[C@@H](C)C(O)=O)=O)[C@@]4(C)CC3=O)[C@@H](O)C[C@@]12[H],12-4,B09,0.994,0.979
C=C[C@]12[C@]3([H])C[C@@H]4C5=NC6=CC=CC=C6[C@]15C[C@H](N(C)C2)[C@@]3([H])CO4,12-4,B10,1.014,0.996
O=C1[C@H](OC(C)=O)[C@@H](C2=CC=CC=C2)OC2=CC(O)=CC(O)=C12,12-4,B11,1.092,1.085
OC(C)(C)[C@@H]1CC=C(C)CC1,12-4,C02,1.023,0.999
O=C1C=C(CCC2=CC=CC=C2)OC2=C1[C@H](O)[C@@H](O)[C@@H](O)[C@@H]2O,12-4,C03,1.002,0.991
C[C@@]1(C(O)=O)CCC[C@@]2(C)[C@@]3([H])[C@@]4(CC(=C)[C@H](CC3)C4)CC[C@]12[H],12-4,C04,0.046,0.05
[H][C@@]12C(C(O)=O)C[C@@H](O[C@H]3[C@H](OC(CC(C)C)=O)[C@@H](OS(=O)(O[K])=O)[C@H](OS(=O)(O[K])=O)[C@@H](CO)O3)C[C@@]1(C)[C@@]1([H])[C@@]3([C@@H](O)C(=C)[C@H](CC1)C3)CC2,12-4,C05,0.978,0.985
O=C1C(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O3)O2)=C(C2=CC=C(O)C=C2)OC2=CC(O)=CC(O)=C12,12-4,C06,0.972,0.971
C[C@@]1(C(O)=O)[C@@H](O)[C@@H](O)C[C@]2(C)[C@@]3([H])CCC4=C(CC[C@]5(C(O)=O)CCC(C)(C)C[C@@]45[H])[C@]3(C)CC[C@@]12[H],12-4,C07,0.964,0.947
O=C[C@H]([C@@H]([C@@H]([C@H](C)O)O)O)O,12-4,C08,0.979,0.969
C[C@H]1C[C@]2(O)C(=O)/C(C)=C\[C@H]3C(C)(C)[C@H]3C[C@@H](O)C(=C)[C@H](O)[C@@]2([H])[C@H]1O,12-4,C09,0.984,0.97
O[C@H]1[C@H](O[C@]2([H])[C@H](O)[C@@H](O)[C@H](O[C@]3([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@@H](CO)O2)[C@@H](CO)O[C@H](O[C@@]2([H])[C@H](O)[C@@H](O)[C@@H](O[C@@]([C@H](O)CO)([H])[C@H](O)[C@@H](O)C=O)O[C@@H]2CO)[C@@H]1O,12-4,C10,0.998,0.994
O=C1C=C(C2=CC=C(O)C(O)=C2)OC2=CC(OC)=CC(O)=C12,12-4,C11,0.95,0.939
O=C1CNC[C@@]2([H])N1CCC1=C2C=CC=C1,12-4,D02,1.003,0.998
OC1=CC=C(OC)C(OC)=C1,12-4,D03,1.006,0.993
O=C1C(OC)=C(C2=CC=C(O)C(O)=C2)OC2=CC(O)=CC(O)=C12,12-4,D04,1.001,0.96
O=C1C=C(C2=CC=C(O)C=C2)OC2=CC=CC(O)=C12,12-4,D05,1.023,0.995
O=C(OC/C=C/C1=CC=C(O)C(OC)=C1)/C=C/C1=CC=C(O)C(OC)=C1,12-4,D06,1.026,1.002
OC1=CC=C(/C=C/C)C=C1OC,12-4,D07,1.013,0.989
O=C(/C=C(O)/C=C/C1=CC=C(O)C(OC)=C1)CCC1=CC=C(O)C(OC)=C1,12-4,D08,1.073,1.047
O=C1C(C2=CC=C(O)C(O)=C2)=COC2=C([C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)C(O)=CC=C12,12-4,D09,0.979,0.976
C[C@]12[C@]3([H])CC=C4C(C)(C)C(=O)[C@@H](O)C[C@@]4([H])[C@]3(C)C(=O)C[C@]1(C)[C@@]([H])([C@@](C)(O)C(/C=C/C(C)(O)C)=O)[C@H](O)C2,12-4,D10,1.056,1.024
O=CC1=CC(O)=CC=C1O,12-4,D11,1.02,1.017
O=C(O)C1=CC(OC)=C(O)C(O)=C1,12-4,E02,1.024,1.0
O=C(OC)/C=C/C1=CC=C(O)C=C1,12-4,E03,1.016,0.997
C[C@]12[C@@](C)([C@]([C@H](C)CC(C[C@@H](C)C(O)=O)=O)([H])CC1=O)CC(=O)C1=C2[C@@H](O)C[C@@]2([H])C(C)(C)[C@@H](O)CC[C@@]21C,12-4,E04,0.991,0.994
O=C1[C@](O)(CC)C2=C(CO1)C(=O)N1CC3=CC4=C(O)C=CC(CC)=C4N=C3C1=C2,12-4,E05,0.974,0.98
CC/C=C\C/C=C\C/C=C\CCCCCCCC(OCC)=O,12-4,E06,1.075,1.05
O=C([C@@]1([H])[C@]23C4=C(C=CC=C4)N[C@@]24O[C@@]([H])(C3)N2[C@@]4([H])C[C@@]1([H])/C(=C\C)C2)OC,12-4,E07,0.98,0.967
O=C1C(OC)=C(OC)C=C2CC(C)C(C)C(OC(/C(C)=C/C)=O)C3=C4C12COC4=C1OCOC1=C3,12-4,E08,1.078,1.068
O=C(NCCC1=CC=C(O)C=C1)/C=C/C1=CC=C(O)C=C1,12-4,E09,1.015,0.996
C[C@]12[C@H](OC(C)=O)[C@@H](OC(/C(C)=C/C)=O)[C@]3([H])[C@]4(C)[C@@]([H])(CC[C@@]35[C@]1(CC[C@H]2C(C)=O)O5)C[C@@H](O[C@]1([H])O[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]2O)[C@H](OC)C1)CC4,12-4,E10,1.001,1.007
COC1=C(O)C=C2OC3=C(C(O)=C([C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@@H]5OC[C@@](CO)(O)[C@H]5O)O4)C(O)=C3)C(=O)C2=C1,12-4,E11,1.021,1.008
OC1C(OC2C(OC(C)=O)C(OCCC3=CC(O)=C(O)C=C3)OC(COC3C(O)C(O)C(O)C(CO)O3)C2OC(/C=C/C2=CC(O)=C(O)C=C2)=O)OC(C)C(O)C1O,12-4,F02,1.009,0.996
O=C1C2=C(OC3=C1C=C(O)C=C3)C([C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)=C(O)C=C2O,12-4,F03,1.004,1.004
[H][C@@]12O[C@@]3(OC[C@H](C)CC3)[C@@H](C)[C@]1([H])[C@]1(C)[C@@]([H])(C2)[C@]2([H])CC[C@@]3([H])C[C@@H](O)CC[C@]3(C)[C@@]2([H])CC1,12-4,F04,0.987,0.998
O=C([C@]12CCC(C)(C)C[C@@]1([H])C1=CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)CC[C@H](O[C@@]3([H])[C@H](O)[C@@H](O)[C@H](O[C@]5([H])O[C@@H](CO)[C@H](O)[C@H]5O)[C@@H](C(O)=O)O3)C4(C)C)[C@]1(C)CC2)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,12-4,F05,0.982,1.004
O=C1C(O)=C(C2=CC=C(O)C=C2)OC2=C(CCC(C)(O)C)C(O)=CC(O)=C12,12-4,F06,1.026,1.003
O=C([C@]12CCC(C)(C)C[C@@]1([H])C1=CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)C[C@H](O)[C@H](O[C@@]3([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@@]4(C)CO)[C@]1(C)CC2)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@]1([H])O[C@@H](C)[C@H](O[C@]2([H])OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@]2([H])OC[C@](O)(CO)[C@H]2O)[C@H]1O,12-4,F07,0.968,0.962
C[C@]12[C@]3(C)CC[C@@]4(CC[C@]([C@@H](C)CO[C@H]5[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)([H])OC4)[C@H](O)[C@@]3([H])CC[C@]1([H])[C@]1(C)[C@@]([H])(CC2)[C@](C)(CO[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@@H](O[C@]2([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)CC1,12-4,F08,0.981,0.98
C[C@]12[C@@]([H])(CC[C@]1([H])[C@H](C)CCC(NCC(O[Na])=O)=O)[C@@]1([H])[C@@]([H])([C@]3(C)[C@@]([H])(C[C@H](O)CC3)C[C@H]1O)CC2,12-4,F09,1.015,1.009
O=C(C1=CC=C2C(C=CC(C)(C)O2)=C1O)/C=C/C3=CC=C(O)C=C3.[(E)],12-4,F10,0.047,0.047
O=C(/C=C/C1=CC=C(C(OC)=C1)OC)O.[(E)],12-4,F11,1.016,1.017
C[C@]12[C@]3(C)CC[C@@]4(CC[C@]([C@@H](C)CO)([H])OC4)[C@H](O)[C@@]3([H])CC[C@]1([H])[C@]1(C)[C@@]([H])(CC2)[C@](C)(CO[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@@H](O[C@]2([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)CC1,12-4,G02,1.022,1.005
OC1=CC=C([C@@H]2OC3=C(OC)C=C(/C=C/C)C=C3[C@H]2C)C=C1OC,12-4,G03,0.894,0.806
O=C1C=CC2=CC3=C(OC=C3)C(OC/C=C(\C)CCC=C(C)C)=C2O1,12-4,G04,1.1,1.13
O=C[C@]12[C@@]([H])(CC[C@]3(C)[C@]1([H])CC[C@@]1([H])[C@@]3(C)CC[C@]1([H])[C@](CCC=C(C)C)(O)CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)C(C)(C)[C@@H](O[C@]1([H])OC[C@H](O)[C@H](O[C@]3([H])OC[C@@H](O)[C@H](O)[C@H]3O)[C@H]1O[C@]1([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)CC2,12-4,G05,0.997,1.0
O=C1[C@H](O)[C@@H](C2=CC=C(O)C=C2O)OC2=C(C[C@H](C(C)=C)CC=C(C)C)C(O)=CC(OC)=C12,12-4,G06,0.051,0.051
C[C@]12CCCC(C)(C)[C@]1([H])CC[C@@]1(C)OCC[C@]21[H],12-4,G07,0.977,0.968
C[C@@]12[C@]3([H])[C@@]([H])(CCC1=CC(=O)CC2)[C@@]1([H])[C@@](C)([C@@H](C(C)=O)CC1)C[C@@H]3O,12-4,G08,1.021,1.004
C[C@@H]1[C@@]2(CC[C@@H](C)CN2)O[C@@]2([H])C[C@@]3([H])[C@]4([H])CC=C5[C@](C)(CC[C@H](O[C@@]6([H])[C@H](O)[C@@H](O)[C@H](O[C@]7([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@@H](CO)O6)C5)[C@@]4([H])CC[C@]3(C)[C@@]12[H],12-4,G09,1.047,1.029
O[C@@H]1[C@@H](CO)O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,12-4,G10,1.009,1.007
O=C([C@@H](NC([C@@H](NP(O[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O1)(O[Na])=O)CC(C)C)=O)CC1=CNC2=CC=CC=C12)O[Na],12-4,G11,1.031,1.03
O[C@H]1CC[C@]2(C)[C@@]3([H])CC4[C@]56[C@]([H])(C13C4N(CC)C2)C[C@@H](O)[C@]([H])(C5)C(=C)[C@H]6O,12-4,H02,0.992,0.989
CO[C@@H]1C23[C@]4([H])C[C@@]5(O)[C@H](OC(C6=CC=CC=C6)=O)[C@]4([H])[C@](OC(C)=O)([C@@H](O)[C@@H]5OC)C4C2N(CC)C[C@@](COC)([C@@]3([H])[C@H]4OC)CC1,12-4,H03,0.992,0.997
C[C@@]12[C@@]3([H])[C@H](C)[C@@]4(O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC[C@]3([H])[C@](C)(CC[C@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@@H](O[C@]6([H])O[C@H](CO)[C@@H](O)[C@H](O[C@]7([H])OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@]6([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O6)[C@@H](CO)O5)C3)[C@@]1([H])CC2)CC[C@H](C)CN4,12-4,H04,0.991,1.022
C[C@@]12[C@@]3([H])[C@H](C)[C@]4(O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC=C3[C@](C)(CC[C@H](O[C@]5([H])O[C@H](CO)[C@@H](O[C@@]6([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O6)[C@H](O)[C@H]5O[C@]5([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)C3)[C@@]1([H])CC2)CC[C@@H](C)CO4,12-4,H05,0.964,0.983
O=C1C(OC)=C(C2=CC=C(O)C(OC)=C2)OC2=CC(OC)=C(OC)C(O)=C12,12-4,H06,1.058,1.063
O=C1C[C@@H](C2=CC=C(O)C=C2OC)OC2=C(C[C@H](C(C)=C)CC=C(C)C)C(O)=CC(OC)=C12,12-4,H07,0.051,0.05
O[C@]12[C@@]34C(=O)C(=C)[C@@]5([H])[C@]3([H])O[C@]([H])(C3([C@]4([H])CC5)[C@@]([H])(C(C)(C)CC[C@@H]3O)[C@@H]1O)O2,12-4,H08,0.436,0.408
O=C([C@]12CCC(C)(C)C[C@@]1([H])C1=CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)CC[C@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@H]3O[C@@]3([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@@]4(C)CO)[C@]1(C)CC2)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,12-4,H09,0.999,1.0
O=C([C@]12CCC(C)(C)C[C@@]1([H])C1=CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)CC[C@H](O[C@]3([H])OC[C@H](O)[C@H](O)[C@H]3O[C@]3([H])O[C@@H](C)[C@H](O)[C@@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@H]3O)[C@@]4(C)CO)[C@]1(C)CC2)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)O1,12-4,H10,1.003,1.006
C[C@H]1[C@H](O)[C@](C)(C=C)C[C@@H](OC(CO)=O)C2(C)[C@H](C)CCC13CCC(=O)[C@]32[H],12-4,H11,0.043,0.043
O=C1CCC(C2=CC=C(NC3=CC=NC=C3)C=C2)=NN1,1-3,A02,1.013,1.0
O=C(N1CCCC2=C1N=CC(C1=CC(COC)=CN=C1)=C2)N,1-3,A03,1.057,1.063
O=C([C@]1(C)CCC2=C(C)C(O)=C(C)C(C)=C2O1)O,1-3,A04,1.042,1.036
N1(CC#CC[NH2+3](C)(C)C)C(=O)CCC1,1-3,A05,1.046,1.049
O=[N+](C1=CC=CC2=C1NN=C2Br)[O-],1-3,A06,0.882,0.915
C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=C2O)C=C1O,1-3,A07,0.968,0.98
O=C(N)C1=NN(CC(N2[C@H](C(NC3=CC=CC(Br)=N3)=O)C[C@@H]3[C@H]2C3)=O)C2=C1C=CC=C2,1-3,A08,1.034,1.036
CNC(=O)N1N=C(C2=CC=C(N)C=C2)C2=CC3=C(C=C2CC1C)OCO3,1-3,A09,1.058,1.058
O=C(O)C1=CC=CC=C1C1C2=C(OC3=C1C=CC(OC(C)=O)=C3)C=C(OC(C)=O)C=C2,1-3,A10,1.084,1.071
O=C(NO)/C=C/C#CC1=CC=CC(NS(=O)(C2=CC=CC=C2)=O)=C1,1-3,A11,1.147,1.149
O=C(O)CCC1=C2/C=C3/C(CCC(O)=O)=C(C)C(=N3)/C=C3\N/C(=C\C4=N/C(=C\C(=C1C)N2)C(CCC(O)=O)=C4C)C(CCC(O)=O)=C3C,1-3,B02,1.075,1.06
COc1ccc2cc(C(=O)C=Cc3cccnc3)ccc2c1,1-3,B03,0.979,0.966
O=C1N(CCC)C2=C(C=CC=C2)N=C1CCCOC(NC)=O,1-3,B04,1.058,1.044
O=C1N2[C@@](C3=CC=C(Cl)C(C)=C3)(N(C(C3=CC=C(F)C(F)=C3)=O)CC2)C2=C1C=CC=C2,1-3,B05,1.114,1.099
O=C(O[Na])CSC1=NN=C(C2=NC=CC=C2)N1C1=CC=CC(OC)=C1,1-3,B06,1.05,1.046
O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,1-3,B07,1.08,1.074
OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](N2C=NC3=C2N=CN=C3NCCC2=CC=CC=C2)O1,1-3,B08,1.045,1.044
CCOC(=O)COC1=CC=C2CC[C@H](NC[C@H](O)C3=CC=CC(Cl)=C3)CC2=C1,1-3,B09,1.054,1.056
OC(C1CCN(C2=NOC3(CN(CC4=CC(OCC)=C(C5=CC=C(F)C=C5)C(OCC)=C4)C3)C2)CC1)=O,1-3,B10,1.076,1.079
CC(/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)=O,1-3,B11,1.124,1.119
O=C1[C@@H](N2CC3=C(C=CC=C3OCC3=CC=C(CN4CCOCC4)C=C3)C2=O)CCC(=O)N1,1-3,C02,1.062,1.058
O=C(N1CCC(C2=NC3=C(C4=CC=C(F)C=C4)C(C)=NN3C(O)=C2)CC1)OCC,1-3,C03,0.045,0.048
CC1=CC(C)=NN1CCCCCSC1=NC(C2=CC=CC=C2)=C(C2=CC=CC=C2)N1,1-3,C04,1.017,1.002
CCC(NC1CC2=C(C=CC=C2OC)CC1)=O,1-3,C05,1.055,1.05
O=C(C1(N)CCNCC1)NCCCN1C2=CC=C(CN3CCN(CC4=C(Cl)C=CC=C4Cl)CC3)C=C2C(C2=CC=C(OC(F)(F)F)C=C2)=C1,1-3,C06,0.061,0.058
O=C(CN1N=CC(C#N)=C1)[C@H]1CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@](C)(O)CC[C@]4([H])[C@@]3([H])CC[C@]12C,1-3,C07,1.042,1.044
N=S(CC1=CC(NC2=NC=C(F)C(C3=CC=C(F)C=C3OC)=C2)=NC=C1)(C)=O,1-3,C08,1.052,1.043
CC(C)(C)C(N1N=CC[C@@H]1C1=CC=CC=C1)=O,1-3,C09,1.069,1.056
O[C@H]1[C@@H]2C[C@H]3[C@](C4=CC=CC=C4)(CC(N4CC(O)C4)=O)[C@H](C[C@@H]1C3)C2,1-3,C10,1.076,1.068
O=C(O[Na])COC1=CC(C2=CC=CC=C2N2N=C(C3=CC=CC=C3)C(C3=CC=CC=C3)=C2CC)=CC=C1,1-3,C11,0.043,0.045
CC(C)N1CCC(C2=CC=CC=C2)(C2=CC=CC=C2)CC1,1-3,D02,1.081,1.081
O=C(C1=CC=C(CN(CC2=CC=C(C3=CC=CC(S(=O)(C)=O)=C3)C=C2)S(=O)(C2=C(C)C=C(C)C=C2C)=O)O1)OCC,1-3,D03,1.088,1.087
CN1[C@@H]2CC[C@H]1C[C@@H](OC(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1)C2,1-3,D04,1.094,1.071
O=C1OC2(CCN(C(/C=C/C3=CC=C(Cl)C=C3)=O)CC2)CN1CC1=CC=C(Cl)C(Cl)=C1,1-3,D05,1.108,1.085
O=C(OC)C1=CC(CCC2=CC(OC)=CC=C2OC)=CC=C1O,1-3,D06,1.031,1.012
